prompt_id,prompt_variant,layer,pos,token,entropy,top1,prob1,top2,prob2,top3,prob3,top4,prob4,top5,prob5,top6,prob6,top7,prob7,top8,prob8,top9,prob9,top10,prob10,top11,prob11,top12,prob12,top13,prob13,top14,prob14,top15,prob15,top16,prob16,top17,prob17,top18,prob18,top19,prob19,top20,prob20,rest_mass
pos,orig,4,13, Germany,16.900108337402344,یین,4.265249663149007e-05,osate,3.097841909038834e-05,utas,3.0278815756901167e-05,opc,2.9253564207465388e-05,aData,2.8888502129120752e-05,CLUD,2.7562782634049654e-05,ρέ,2.7005020456272177e-05,RowCount,2.676949770830106e-05,�回,2.6613854060997255e-05, plein,2.657161712704692e-05,ickness,2.6306799554731697e-05,ména,2.6288291337550618e-05,unya,2.6203595552942716e-05,TokenType,2.619012593640946e-05, colonies,2.6013000024249777e-05,№№,2.5963094230974093e-05,تیب,2.588449206086807e-05,.createObject,2.5765342797967605e-05,ToFit,2.5672035917523317e-05,indsight,2.5601611923775636e-05,0.999443537040861
pos,orig,4,14, is,16.897430419921875,'gc,4.508020720095374e-05,nt,3.471342279226519e-05, mastur,3.320219548186287e-05,/ion,3.253629256505519e-05,INVAL,3.04352943203412e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998240325876395
pos,orig,4,15, called,16.90239906311035,ignum,3.914167245966382e-05, klu,3.4694166970439255e-05,'gc,3.306764847366139e-05,rops,3.147350435028784e-05,надлеж,3.124434806522913e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998303786596807
pos,orig,4,16, simply,16.899089813232422,interp,3.7058471207274124e-05,tones,3.53921132045798e-05," ($(""#",3.502872641547583e-05,aires,3.320050018373877e-05,tons,3.193385055055842e-05,�,3.0527189665008336e-05,Samples,2.981439138238784e-05,gebung,2.8844566259067506e-05,birth,2.772478728729766e-05, ($('#,2.6951105610351078e-05,'gc,2.6840696591534652e-05, architekt,2.669346758921165e-05, Lehr,2.6536550649325363e-05,CurrentValue,2.632804898894392e-05,toFloat,2.632205178088043e-05,ếu,2.6033969334093854e-05,थ,2.601894630060997e-05,надлеж,2.5976105462177657e-05,macros,2.5524899683659896e-05,галі,2.5432682377868332e-05,0.999421816879476
pos,orig,5,0,<|begin_of_text|>,16.962379455566406,aeda,1.2756069736497011e-05,#echo,1.2462042832339648e-05,.GraphicsUnit,1.2374007383186836e-05,rrha,1.23379768410814e-05,hiba,1.2017721928714309e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999380521812782
pos,orig,5,1,Give,16.874713897705078,assin,4.8084246373036876e-05,folio,3.8914906326681376e-05,věř,3.682933311210945e-05,away,3.655140972114168e-05,illac,3.56345008185599e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998039856036485
pos,orig,5,2, the,16.871307373046875,itsu,4.823417839361355e-05, Cv,3.787010791711509e-05, Marvin,3.726118666236289e-05,ipa,3.702105095726438e-05, handjob,3.684248440549709e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998027709916641
pos,orig,5,3, city,16.886140823364258,scape,5.1665614591911435e-05,wide,3.995191218564287e-05,-wide,3.765226574614644e-05,lesi,3.350888437125832e-05,즌,3.23731146636419e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998048482084414
pos,orig,5,4, name,16.880722045898438,'gc,5.718573447666131e-05,eparator,4.306263872422278e-05,embali,3.922992618754506e-05,zcze,3.750076575670391e-05,乙,3.7395675462903455e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999785625259392
pos,orig,5,5, only,16.8695011138916,iferay,4.4982414692640305e-05,'gc,4.457756949705072e-05,áze,4.363083280622959e-05,erdale,4.0509643440600485e-05,erez,4.0231079765362665e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997860684597981
pos,orig,5,6,",",16.87538719177246,áze,4.6445831685559824e-05,#ad,4.4779430027119815e-05,'gc,4.3422980525065213e-05,akin,4.214734508423135e-05,iglia,4.002696732641198e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997831774453516
pos,orig,5,7, plain,16.865623474121094,�回,4.072937372257002e-05,-thumbnails,3.964625284424983e-05,-toggler,3.954432031605393e-05,воз,3.785642547882162e-05, McMahon,3.7819616409251466e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999804404011229
pos,orig,5,8, text,16.879213333129883,áze,4.302561501390301e-05,urally,3.590713458834216e-05, Wort,3.5814260627375916e-05,のも,3.484140688669868e-05,trap,3.383171497262083e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998165798679111
pos,orig,5,9,.,16.87886619567871,'gc,6.430174107663333e-05,chy,3.898399882018566e-05,corner,3.836651740130037e-05,ivet,3.6810452002100646e-05,cxx,3.6589943192666396e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997849473475071
pos,orig,5,10, The,16.88132095336914,oret,7.693955558352172e-05,oretical,5.13898630742915e-05, Dün,3.693676626426168e-05,#ad,3.558892785804346e-05,ャ,3.4619824873516336e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997645250623464
pos,orig,5,11, capital,16.881248474121094,№№,3.961545371566899e-05,amet,3.7290097679942846e-05,oni,3.5646291507873684e-05,.ov,3.46355045621749e-05,léd,3.350308179506101e-05,ignum,3.2533236662857234e-05,'gc,3.202315929229371e-05, nue,3.1770425266586244e-05,igma,3.113553975708783e-05, city,3.091890539508313e-05,city,3.051334533665795e-05,+],3.0261207939474843e-05,таб,2.9801811251672916e-05,ीग,2.9689501388929784e-05,uktur,2.95694699161686e-05,pawn,2.922848034359049e-05,額,2.910841976699885e-05,橋,2.867148577934131e-05, consc,2.84794168692315e-05,:'),2.8059224860044196e-05,0.9993675459409133
pos,orig,5,12, of,16.87962532043457,amet,4.107757922611199e-05,슴,4.010488555650227e-05,.ov,3.7995894672349095e-05,stdClass,3.1132789445109665e-05, Soph,3.0781826353631914e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998189070247463
pos,orig,5,13, Germany,16.88032341003418,یین,6.429146014852449e-05,ERAL,3.830115747405216e-05,utas,3.4526270610513166e-05,_CNTL,3.4171691368101165e-05,bedo,3.3356289350194857e-05,#aa,3.220093640265986e-05,ски,3.204292806913145e-05,.createObject,3.141294655506499e-05,amet,3.133298741886392e-05,.getSeconds,3.0641811463283375e-05,'gc,3.062257019337267e-05,bsub,3.044273762498051e-05,№№,3.019968789885752e-05,trl,3.005433245562017e-05,ickt,3.0005707230884582e-05, colonies,2.980861609103158e-05,(EXPR,2.968579974549357e-05,wart,2.959772609756328e-05,-gnu,2.9079546948196366e-05,ToFit,2.8904816645081155e-05,0.9993393199802085
pos,orig,5,14, is,16.873388290405273,'gc,7.40699761081487e-05,IRMWARE,4.627733869710937e-05,ignum,4.626977533916943e-05, subur,4.1559222154319286e-05,INVAL,3.9188093069242314e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999752635594632
pos,orig,5,15, called,16.877410888671875,rops,6.55420808470808e-05,'gc,6.201246287673712e-05, klu,4.0904440538724884e-05,EdgeInsets,3.5525328712537885e-05,надлеж,3.487061621854082e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997611450708064
pos,orig,5,16, simply,16.87306022644043,�,6.732951442245394e-05,tons,5.081459312350489e-05,tones,4.71244020445738e-05,macros,4.5559529098682106e-05,interp,4.328750947024673e-05,aires,3.6845678550889716e-05,ovně,3.67895481758751e-05,'gc,3.6030916817253456e-05, basit,3.530887988745235e-05, noh,3.471802847343497e-05,funcs,3.4319484257139266e-05,mente,3.385488162166439e-05,디시,3.348694372107275e-05,'url,3.310506508569233e-05,paralle,3.308508894406259e-05,ๆ,3.252234819228761e-05,toDate,3.130187906208448e-05,Samples,3.125202056253329e-05,=-=-,3.0784878617851064e-05,галі,3.064319389523007e-05,0.999241835615976
pos,orig,6,0,<|begin_of_text|>,16.962387084960938,aeda,1.3034533367317636e-05,rrha,1.263443937205011e-05,.GraphicsUnit,1.22987330541946e-05,hiba,1.2182913451397326e-05, achieve,1.216568398376694e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999376836967713
pos,orig,6,1,Give,16.879119873046875,assin,4.005187292932533e-05,знача,3.5340559406904504e-05,věř,3.3658321626717225e-05,iš,3.301859396742657e-05,aways,3.2353782444261014e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998255768696254
pos,orig,6,2, the,16.87875747680664,ipa,4.331718446337618e-05,'na,4.245508898748085e-05,’na,4.110381632926874e-05,odes,3.642150841187686e-05,itsu,3.148110045003705e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999805221301358
pos,orig,6,3, city,16.887880325317383,wide,3.6473084037424996e-05,scape,3.4614771720953286e-05, cock,3.326415753690526e-05,lesi,3.278800068073906e-05, İli,3.0673345463583246e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998321866405604
pos,orig,6,4, name,16.878068923950195,'gc,6.441520235966891e-05, araya,4.3979067413602024e-05,embali,3.753537384909578e-05,надлеж,3.740244574146345e-05,ceptar,3.66187232430093e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997800491873932
pos,orig,6,5, only,16.874300003051758,'gc,5.2236562623875216e-05,ako,4.119725781492889e-05,YLON,3.879115320160054e-05,Translator,3.701844980241731e-05,><![,3.693134931381792e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997938252272434
pos,orig,6,6,",",16.872657775878906,acen,5.2490660891635343e-05,\\CMS,5.1733662985498086e-05,'gc,3.974387072958052e-05,.PropTypes,3.837949407170527e-05,ismet,3.505668792058714e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999782595623401
pos,orig,6,7, plain,16.873815536499023, McMahon,5.4920019465498626e-05,-thumbnails,3.978595123044215e-05,�数,3.791887138504535e-05,.RESET,3.7315869121812284e-05,agus,3.727088187588379e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997927884069213
pos,orig,6,8, text,16.88698959350586, POSSIBILITY,3.837119584204629e-05,áze,3.831547292065807e-05,CEF,3.537532757036388e-05,�数,3.506116627249867e-05,ONS,3.4543572837719694e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998183332645567
pos,orig,6,9,.,16.875112533569336,'gc,7.305233157239854e-05,\\CMS,4.68017315142788e-05,YPRE,4.2740262870211154e-05,﻿#,3.810689304373227e-05,.Undef,3.609661871450953e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997632021622849
pos,orig,6,10, The,16.87850570678711, Dün,5.393664105213247e-05,oretical,4.871934652328491e-05,oret,4.743506360682659e-05,'gc,4.599814201355912e-05,STALL,3.8821362977614626e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997650894438266
pos,orig,6,11, capital,16.88678741455078,amet,4.82555988128297e-05,uktur,3.46715169143863e-05,:'),3.233845563954674e-05,액,3.228897548979148e-05," (""-",3.133644349873066e-05,دهای,3.011680018971674e-05, United,3.0022880309843458e-05,enze,2.9924256523372605e-05,ited,2.8434944397304207e-05,ọng,2.831544043147005e-05,LOY,2.783947275020182e-05,毫,2.7835021683131345e-05, MetroFramework,2.7809506718767807e-05,\\model,2.7801948817796074e-05,-relative,2.775709617708344e-05,.ov,2.7713618692359887e-05,#ac,2.7455434974399395e-05,unfold,2.739452975220047e-05,léd,2.724678961385507e-05,'gc,2.7193496862309985e-05,0.9993982477717509
pos,orig,6,12, of,16.886722564697266,.ov,3.986101728514768e-05,'gc,3.577256211428903e-05,agram,3.5642511647893116e-05,Sdk,3.535524592734873e-05,ایز,3.351206032675691e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998198566026986
pos,orig,6,13, Germany,16.88468360900879,یین,5.094028529128991e-05,_CNTL,3.879521682392806e-05,#ac,3.6612622352549806e-05,№№,3.649627979029901e-05,#aa,3.549224493326619e-05,"。。

",3.5116983781335875e-05,#ab,3.382672002771869e-05,ј,3.291190296295099e-05,anness,3.218035271856934e-05,'gc,3.207602640031837e-05,(EXPR,3.184470915584825e-05,Terrain,3.0699466151418164e-05, addCriterion,3.0599945603171363e-05,.TypeOf,3.0318149583763443e-05,надлеж,2.9609111152240075e-05,.LookAndFeel,2.924562977568712e-05,Nİ,2.851585486496333e-05,CLUD,2.8428203222574666e-05, 徒歩,2.838709406205453e-05,센터,2.8362370358081535e-05,0.999339540830988
pos,orig,6,14, is,16.882530212402344,'gc,5.317043178365566e-05, subur,3.730113530764356e-05,ignum,3.5703680623555556e-05,CLUD,3.3173822885146365e-05,Ģ,3.2285221095662564e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998083657083043
pos,orig,6,15, called,16.87985610961914,'gc,5.971587961539626e-05,надлеж,5.400301961344667e-05,WithMany,4.379356687422842e-05, klu,4.282169174985029e-05,rops,3.9012513298075646e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999760653328849
pos,orig,6,16, simply,16.879730224609375,tons,4.1365132346982136e-05,tones,3.564272265066393e-05,ๆ,3.459793151705526e-05,alık,3.426905823289417e-05,macros,3.418942651478574e-05,�,3.373170693521388e-05,rops,3.327114609419368e-05,toDate,3.2585459848633036e-05, Evet,3.203108281013556e-05,apı,3.200451465090737e-05,biased,3.187523179803975e-05,ovně,3.187156835338101e-05,WithMany,3.173337972839363e-05,ỳ,3.172087963321246e-05,aires,3.1678457162342966e-05,SnackBar,3.145338996546343e-05,'url,3.063726398977451e-05,flatten,3.0315461117425002e-05,gebung,3.0257047910708934e-05,interp,3.010189720953349e-05,0.9993446672415303
pos,orig,7,0,<|begin_of_text|>,16.962100982666016,aeda,1.3476394087774679e-05,rrha,1.3004522770643234e-05, achieve,1.2352309568086639e-05, differentiate,1.2135811630287208e-05,hiba,1.2134076314396225e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999368968856288
pos,orig,7,1,Give,16.878217697143555,'gc,5.205949128139764e-05,знача,4.258764238329604e-05,urette,4.088304558536038e-05,活,3.6853034544037655e-05,"…


",3.66310341632925e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997909857520426
pos,orig,7,2, the,16.87049102783203,'na,4.172941771685146e-05,'gc,4.051713040098548e-05,’na,3.8783950003562495e-05,LERİ,3.4758701076498255e-05,стор,3.378779729246162e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998104230035096
pos,orig,7,3, city,16.882282257080078,ンブ,3.675727202789858e-05,(QtCore,3.5787841625278816e-05,LIKELY,3.2859385100891814e-05,scape,3.2699630537535995e-05,lesi,3.189015114912763e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998300057195593
pos,orig,7,4, name,16.880403518676758,'gc,8.266002259915695e-05,надлеж,4.3134485167684034e-05,ismet,3.767061934922822e-05,ennon,3.645972174126655e-05,interop,3.64473344234284e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997636278167192
pos,orig,7,5, only,16.8714599609375,ManagerInterface,4.8317666369257495e-05,�数,4.35891306551639e-05,ipse,4.266073665348813e-05,їна,3.9346767152892426e-05,veis,3.809313420788385e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997879925649613
pos,orig,7,6,",",16.87211799621582,acen,5.8914472901960835e-05,icina,3.929500235244632e-05,veis,3.806783206528053e-05,�数,3.778735481319018e-05,bette,3.5687593481270596e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997902477443859
pos,orig,7,7, plain,16.86615562438965,izia,4.439118129084818e-05,�数,4.2476222006371245e-05, Zimmerman,4.2393061448819935e-05,пов,4.1133131162496284e-05,Scalars,4.0394708776148036e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997892116953153
pos,orig,7,8, text,16.88251304626465,CEF,4.345460911281407e-05,řít,3.619456401793286e-05,�数,3.536170333973132e-05,ィ,3.5254197428002954e-05,/raw,3.2694766559870914e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998170401595416
pos,orig,7,9,.,16.8671817779541,'gc,6.736641807947308e-05,��,4.5806544221704826e-05,unma,4.430959597812034e-05,"！！

",4.330615411163308e-05,GINE,4.306917617213912e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997561421114369
pos,orig,7,10, The,16.873144149780273,'gc,5.8131132391281426e-05, Dün,3.9094284147722647e-05,suppress,3.5926055716117844e-05,ایج,3.527388980728574e-05,STALL,3.5206408938393e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997963682289992
pos,orig,7,11, capital,16.883079528808594,unfold,3.5462209780234843e-05,TIMER,3.544446008163504e-05,ایز,3.5167970054317266e-05,amet,3.473996548564173e-05,Ģ,3.431326331337914e-05,ละ,3.306597500341013e-05,oleč,3.302206823718734e-05,IAS,3.277116775279865e-05,надлеж,3.2452138839289546e-05,oni,3.1823674362385646e-05,defer,3.1698935345048085e-05,.ov,3.141340130241588e-05,HCI,3.136250961688347e-05,::/,3.135639053652994e-05, MetroFramework,3.0182291084202006e-05,ته,3.0037766919122078e-05, United,2.992954250657931e-05,№№,2.9718732548644766e-05,ampp,2.8851352908532135e-05,เกษตร,2.8714599466184154e-05,0.9993584715848556
pos,orig,7,12, of,16.88399887084961,ایز,4.8423153202747926e-05,argo,4.0399125282419845e-05,.ov,3.5984459827886894e-05,'gc,3.415612081880681e-05,№№,3.257209755247459e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998084650433157
pos,orig,7,13, Germany,16.885936737060547,یین,5.7566601753933355e-05,#ac,4.415886724018492e-05,.opend,3.602257129386999e-05,"。。

",3.561651465133764e-05, serm,3.291227403678931e-05,borg,3.253086833865382e-05,센터,3.235099575249478e-05,*)((,3.209973147022538e-05,#ad,3.205024404451251e-05,#ab,3.1482166377827525e-05,bsub,3.136990562779829e-05, consc,3.0020530175534077e-05,ј,2.97731785394717e-05,CLUD,2.919550570368301e-05,ایز,2.9181112040532753e-05,VV,2.8851938623120077e-05,_>,2.863747977244202e-05,(ic,2.8428019504644908e-05,Contain,2.8159600333310664e-05, propor,2.8055494112777524e-05,0.9993415364006069
pos,orig,7,14, is,16.8779296875,ایز,4.199102477286942e-05,'gc,3.971760088461451e-05, Oaks,3.901722448063083e-05,یین,3.8977850636001676e-05, Conway,3.557245509000495e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9998047238441359
pos,orig,7,15, called,16.877328872680664,'gc,6.456064147641882e-05,надлеж,5.942885036347434e-05, klu,3.761821426451206e-05,GetMethod,3.5328663216205314e-05,ПО,3.479473161860369e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997682688990608
pos,orig,7,16, simply,16.880586624145508,Exited,3.970113175455481e-05, bul,3.895506597473286e-05,AllowAnonymous,3.7912785046501085e-05,��,3.432476660236716e-05,BaseContext,3.3607295335968956e-05,interp,3.259279765188694e-05,subclass,3.255477349739522e-05,PEND,3.2547071896260604e-05,biased,3.187819311278872e-05, simply,3.1655577913625166e-05, Starr,3.1509200198343024e-05,şı,3.147663301206194e-05,apı,3.1153867894317955e-05, Gur,3.080273017985746e-05,ewood,3.0200788387446664e-05, integ,3.00980027532205e-05,aires,3.0016934033483267e-05,Await,2.9792889108648524e-05,tones,2.93824341497384e-05, Invasion,2.9153925424907357e-05,0.9993506831360719
pos,orig,8,0,<|begin_of_text|>,16.956867218017578,aeda,1.6312789739458822e-05,rrha,1.527952917967923e-05,.GraphicsUnit,1.444141616957495e-05, achieve,1.4217838725016918e-05,hiba,1.3959922398498747e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999257885037878
pos,orig,8,1,Give,16.864606857299805,urette,6.884603499202058e-05, TMPro,6.157324241939932e-05,'gc,6.065002526156604e-05,活,4.180899850325659e-05,-toggler,4.15355279983487e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997255861708254
pos,orig,8,2, the,16.847938537597656,'gc,5.900413452764042e-05,μι,5.759239866165444e-05,’na,5.615680493065156e-05,.mybatis,4.792198888026178e-05,'na,4.341660314821638e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997359080698516
pos,orig,8,3, city,16.86677360534668,ιθ,4.3719443056033924e-05,(IR,4.313785757403821e-05,İZ,3.9818871300667524e-05, cock,3.895903137163259e-05, Dixon,3.7154975871089846e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997972098208265
pos,orig,8,4, name,16.864192962646484,'gc,9.85680308076553e-05,надлеж,5.6802913604769856e-05,ennon,5.10275895067025e-05,.setPrototypeOf,4.5338896597968414e-05,�数,4.00254903070163e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997082370791759
pos,orig,8,5, only,16.84716033935547,ManagerInterface,5.547073669731617e-05,EXTERNAL,5.348726699594408e-05,'gc,5.072835847386159e-05,�数,4.8046396841527894e-05,áze,4.4212159991730005e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997480550809996
pos,orig,8,6,",",16.85704231262207,acen,5.705600051442161e-05,veis,4.171223190496676e-05,icina,4.115178671781905e-05,EPROM,3.8911177398404106e-05,STRU,3.8271344237728044e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997828974592267
pos,orig,8,7, plain,16.83771324157715,�数,6.311470497166738e-05,ôi,6.087063593440689e-05,Scalars,5.11915422976017e-05,üstü,4.9742393457563594e-05,�单,4.9329344619764015e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.999725751378719
pos,orig,8,8, text,16.861539840698242,.GetBytes,4.99076304549817e-05,�数,4.398843884700909e-05,/raw,4.3662737880367786e-05,عاد,4.2130148358410224e-05,Memcpy,4.085872205905616e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997794523224002
pos,orig,8,9,.,16.847848892211914,ábado,6.810151535319164e-05,'gc,6.106110231485218e-05,��,5.9429454267956316e-05, zdrav,5.801230145152658e-05,�单,4.980818266631104e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997035874439462
pos,orig,8,10, The,16.854358673095703,KeyCode,4.560709203360602e-05,'gc,4.468461702344939e-05,TRGL,4.4658179831458256e-05,ocide,4.435286609805189e-05, �,4.286829425836913e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997778289507551
pos,orig,8,11, capital,16.863237380981445,надлеж,4.659785554395057e-05,.ov,4.07601946790237e-05,üstü,4.062191510456614e-05,ilig,3.98736447095871e-05,ایز,3.9036705857142806e-05, United,3.764957364182919e-05,defer,3.705305789480917e-05,EFR,3.674605250125751e-05,№№,3.638400085037574e-05,太郎,3.619055496528745e-05,TIMER,3.604541052482091e-05,ovna,3.594677400542423e-05,ọng,3.586979437386617e-05, Decompiled,3.5696375562110916e-05, MetroFramework,3.513352930895053e-05, residence,3.4273551136720926e-05,ští,3.2923453545663506e-05,-relative,3.2778101740404963e-05,ARRIER,3.276796996942721e-05,AndView,3.255161936976947e-05,0.999265099864715
pos,orig,8,12, of,16.865217208862305,.ov,5.007911749999039e-05,'gc,4.403005004860461e-05,HORT,4.326452108216472e-05,ایز,4.2002357076853514e-05,№№,4.101782906218432e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9997796061252302
pos,orig,8,13, Germany,16.872743606567383,"。。

",5.680568574462086e-05,یین,5.106076423544437e-05,#ac,4.52749191026669e-05,#ab,4.213718420942314e-05,CLUD,3.943660340155475e-05,(EXPR,3.9274276787182316e-05,'gc,3.7641402741428465e-05,イド,3.619759081630036e-05,_>,3.5268320061732084e-05,№№,3.491593088256195e-05, propor,3.464901601546444e-05,лий,3.3588334190426394e-05,)').,3.3021275157807395e-05,EPHIR,3.285561615484767e-05,_CNTL,3.2014999305829406e-05, addCriterion,3.19297359965276e-05,#ad,3.190017378074117e-05, serm,3.174984885845333e-05,(IL,3.1714196666143835e-05,.twitch,3.155717422487214e-05,0.999257006951666
